家ID,画像のタイトル,部屋の種別,部屋のスタイル,説明文,画像URL,画像Path
190002,リビングダイニング,リビングダイニング,ナチュラル,,https://cdn.suvaco.jp/rooms/2623/1LC3FWvYmC.jpg,1LC3FWvYmC.jpg
190002,キッチン,キッチン,ナチュラル,,https://cdn.suvaco.jp/rooms/2621/UfWl9yKDmc.jpg,UfWl9yKDmc.jpg
190002,ベッドルーム,ベッドルーム,ナチュラル,,https://cdn.suvaco.jp/rooms/2627/luohPyQAbc.jpg,luohPyQAbc.jpg
190002,廊下,その他,ナチュラル,,https://cdn.suvaco.jp/rooms/2625/wJNSA2gbz8.jpg,wJNSA2gbz8.jpg
190002,浴室,バス/トイレ,ナチュラル,,https://cdn.suvaco.jp/rooms/2629/NdYpgElMDI.jpg,NdYpgElMDI.jpg
190002,トイレ1,バス/トイレ,ナチュラル,,https://cdn.suvaco.jp/rooms/2635/VwNTV4xhQa.jpg,VwNTV4xhQa.jpg
190002,トイレ2,バス/トイレ,ナチュラル,,https://cdn.suvaco.jp/rooms/2637/ZejrrluFEI.jpg,ZejrrluFEI.jpg
190002,外観1,外観,ナチュラル,,https://cdn.suvaco.jp/rooms/2607/zyYedfqS4U.jpg,zyYedfqS4U.jpg
190002,外観2,外観,ナチュラル,,https://cdn.suvaco.jp/rooms/2609/a3vRYAa1TC.jpg,a3vRYAa1TC.jpg
190002,外観3,外観,ナチュラル,,https://cdn.suvaco.jp/rooms/2611/YDuUqo6FeV.jpg,YDuUqo6FeV.jpg
190002,外観4,外観,ナチュラル,,https://cdn.suvaco.jp/rooms/2613/4Ou22IitAn.jpg,4Ou22IitAn.jpg
190002,外観5,外観,ナチュラル,,https://cdn.suvaco.jp/rooms/2615/oLqTCptNrn.jpg,oLqTCptNrn.jpg
190002,外観6,外観,ナチュラル,,https://cdn.suvaco.jp/rooms/2617/pp1Ujriq6x.jpg,pp1Ujriq6x.jpg
190002,外観7,外観,ナチュラル,,https://cdn.suvaco.jp/rooms/2633/rAjPS8nIJz.jpg,rAjPS8nIJz.jpg
190002,階段,その他,ナチュラル,,https://cdn.suvaco.jp/rooms/2631/o9sc13eieO.jpg,o9sc13eieO.jpg
190003,空間,その他,,,https://cdn.suvaco.jp/rooms/2604/JSVMTcfQOp.jpg,JSVMTcfQOp.jpg
190003,トイレ,バス/トイレ,ナチュラル,,https://cdn.suvaco.jp/rooms/2602/ZAHV4j2jrW.jpg,ZAHV4j2jrW.jpg
190003,浴室,バス/トイレ,,,https://cdn.suvaco.jp/rooms/2600/KyEEhbEOui.jpg,KyEEhbEOui.jpg
190003,ベッドルーム,ベッドルーム,ナチュラル,,https://cdn.suvaco.jp/rooms/2598/rY20htWCaJ.jpg,rY20htWCaJ.jpg
190003,リビングダイニング2,リビングダイニング,ナチュラル,,https://cdn.suvaco.jp/rooms/2596/6pWtC7f7Uq.jpg,6pWtC7f7Uq.jpg
190003,リビングダイニング1,リビングダイニング,ナチュラル,,https://cdn.suvaco.jp/rooms/2594/oVUIwZxiDa.jpg,oVUIwZxiDa.jpg
190003,LDK,リビングダイニング,ナチュラル,,https://cdn.suvaco.jp/rooms/2592/4BziqVkHN7.jpg,4BziqVkHN7.jpg
190003,玄関,玄関,ナチュラル,,https://cdn.suvaco.jp/rooms/2590/LMndaMvMak.jpg,LMndaMvMak.jpg
190003,外観6,外観,ナチュラル,,https://cdn.suvaco.jp/rooms/2588/8MkB4OMEDN.jpg,8MkB4OMEDN.jpg
190003,外観5,外観,ナチュラル,,https://cdn.suvaco.jp/rooms/2586/reeOm2gRNH.jpg,reeOm2gRNH.jpg
190003,外観4,外観,ナチュラル,,https://cdn.suvaco.jp/rooms/2584/8ArooiCoOh.jpg,8ArooiCoOh.jpg
190003,外観3,外観,ナチュラル,,https://cdn.suvaco.jp/rooms/2582/ZDthuaAO16.jpg,ZDthuaAO16.jpg
190003,外観2,外観,ナチュラル,,https://cdn.suvaco.jp/rooms/2580/qWn7NrvLqg.jpg,qWn7NrvLqg.jpg
190003,外観1,外観,ナチュラル,,https://cdn.suvaco.jp/rooms/2578/zlfOQdZwF2.jpg,zlfOQdZwF2.jpg
190004,トイレ2,バス/トイレ,ラグジュアリー,,https://cdn.suvaco.jp/rooms/2575/cdhRGjjQwk.jpg,cdhRGjjQwk.jpg
190004,トイレ1,バス/トイレ,ラグジュアリー,,https://cdn.suvaco.jp/rooms/2573/hkHR3nXZLe.jpg,hkHR3nXZLe.jpg
190004,棚,その他,ラグジュアリー,,https://cdn.suvaco.jp/rooms/2571/PVfuYbGr2T.jpg,PVfuYbGr2T.jpg
190004,外観8,外観,,,https://cdn.suvaco.jp/rooms/2569/s2Ft1sac0I.jpg,s2Ft1sac0I.jpg
190004,外観7,外観,ナチュラル,,https://cdn.suvaco.jp/rooms/2567/iOAIF5Vnhd.jpg,iOAIF5Vnhd.jpg
190004,外観6,外観,ナチュラル,,https://cdn.suvaco.jp/rooms/2565/UwF3WbtRcP.jpg,UwF3WbtRcP.jpg
190004,外観5,外観,ナチュラル,,https://cdn.suvaco.jp/rooms/2563/Lr1YNHbyyC.jpg,Lr1YNHbyyC.jpg
190004,外観4,外観,ナチュラル,,https://cdn.suvaco.jp/rooms/2561/BKqRvcHbi4.jpg,BKqRvcHbi4.jpg
190004,書斎,書斎,,,https://cdn.suvaco.jp/rooms/2559/Y28qwpU1mq.jpg,Y28qwpU1mq.jpg
190004,ベッドルーム2,ベッドルーム,アンティーク,,https://cdn.suvaco.jp/rooms/2557/9WdlFcLRrm.jpg,9WdlFcLRrm.jpg
190004,ベッドルーム1,ベッドルーム,ラグジュアリー,,https://cdn.suvaco.jp/rooms/2555/n0gLLPG5mz.jpg,n0gLLPG5mz.jpg
190004,浴室,バス/トイレ,ラグジュアリー,,https://cdn.suvaco.jp/rooms/2553/BMrthuuWwA.jpg,BMrthuuWwA.jpg
190004,階段3,その他,ラグジュアリー,,https://cdn.suvaco.jp/rooms/2551/ADbJZpbeA6.jpg,ADbJZpbeA6.jpg
190004,階段2,その他,ラグジュアリー,,https://cdn.suvaco.jp/rooms/2549/uGnLzVkwT3.jpg,uGnLzVkwT3.jpg
190004,階段1,その他,ラグジュアリー,,https://cdn.suvaco.jp/rooms/2547/bkSu21F15r.jpg,bkSu21F15r.jpg
190004,リビング2,リビングダイニング,ラグジュアリー,,https://cdn.suvaco.jp/rooms/2545/K89mdsebVn.jpg,K89mdsebVn.jpg
190004,リビング1,リビングダイニング,ラグジュアリー,,https://cdn.suvaco.jp/rooms/2543/AWhTxzXYJ3.jpg,AWhTxzXYJ3.jpg
190004,キッチン,キッチン,ラグジュアリー,,https://cdn.suvaco.jp/rooms/2541/puiH8bY4Ls.jpg,puiH8bY4Ls.jpg
190004,外観3,外観,ナチュラル,,https://cdn.suvaco.jp/rooms/2539/o5C5jRXt90.jpg,o5C5jRXt90.jpg
190004,外観2,外観,ナチュラル,,https://cdn.suvaco.jp/rooms/2537/aOiBi3q96M.jpg,aOiBi3q96M.jpg
190005,外観10,外観,ナチュラル,,https://cdn.suvaco.jp/rooms/2532/ZPGdfRah2W.jpg,ZPGdfRah2W.jpg
190005,外観9,外観,ナチュラル,,https://cdn.suvaco.jp/rooms/2530/kMqtKPR2lf.jpg,kMqtKPR2lf.jpg
190005,外観8,外観,ナチュラル,,https://cdn.suvaco.jp/rooms/2528/fmiAYhHcAA.jpg,fmiAYhHcAA.jpg
190005,外観7,外観,ナチュラル,,https://cdn.suvaco.jp/rooms/2526/urdqbX1aL4.jpg,urdqbX1aL4.jpg
190005,外観6,外観,ナチュラル,,https://cdn.suvaco.jp/rooms/2524/cQ8XonhwnW.jpg,cQ8XonhwnW.jpg
190005,外観5,外観,ナチュラル,,https://cdn.suvaco.jp/rooms/2522/AdlCZ7eiS8.jpg,AdlCZ7eiS8.jpg
190005,外観4,外観,ナチュラル,,https://cdn.suvaco.jp/rooms/2520/3gVJJBZO34.jpg,3gVJJBZO34.jpg
190005,トイレ,バス/トイレ,モダン,,https://cdn.suvaco.jp/rooms/2518/Y0Lxek80EX.jpg,Y0Lxek80EX.jpg
190005,浴室,バス/トイレ,モダン,,https://cdn.suvaco.jp/rooms/2516/ah2LLBjKTT.jpg,ah2LLBjKTT.jpg
190005,ベッドルーム2,ベッドルーム,モダン,,https://cdn.suvaco.jp/rooms/2514/BYGsFf5s4L.jpg,BYGsFf5s4L.jpg
190005,ベッドルーム1,ベッドルーム,モダン,,https://cdn.suvaco.jp/rooms/2512/7RzdyALkP2.jpg,7RzdyALkP2.jpg
190005,ダイニング2,リビングダイニング,モダン,,https://cdn.suvaco.jp/rooms/2510/dgAuzyZizd.jpg,dgAuzyZizd.jpg
190005,ダイニング1,リビングダイニング,モダン,,https://cdn.suvaco.jp/rooms/2508/8DQGzCNOFI.jpg,8DQGzCNOFI.jpg
190005,キッチン2,キッチン,ラグジュアリー,,https://cdn.suvaco.jp/rooms/2506/il6G1yMfhg.jpg,il6G1yMfhg.jpg
190005,キッチン1,キッチン,ラグジュアリー,,https://cdn.suvaco.jp/rooms/2504/BShiXvI1eO.jpg,BShiXvI1eO.jpg
190005,リビング4,リビングダイニング,モダン,,https://cdn.suvaco.jp/rooms/2502/mAyVL6f2Uo.jpg,mAyVL6f2Uo.jpg
190005,リビング3,リビングダイニング,モダン,,https://cdn.suvaco.jp/rooms/2500/6hoFr5eJuT.jpg,6hoFr5eJuT.jpg
190005,リビング2,リビングダイニング,モダン,,https://cdn.suvaco.jp/rooms/2498/XSH5eq3J5g.jpg,XSH5eq3J5g.jpg
190005,リビング1,リビングダイニング,モダン,,https://cdn.suvaco.jp/rooms/2496/5EzbykgO8y.jpg,5EzbykgO8y.jpg
190005,廊下2,その他,モダン,,https://cdn.suvaco.jp/rooms/2494/c7z9GyhpFD.jpg,c7z9GyhpFD.jpg
200001,リビングルーム,リビングダイニング,,,https://cdn.suvaco.jp/rooms/8282/WyQIT6Dgph.jpg,WyQIT6Dgph.jpg
200001,リビングルーム,リビングダイニング,,,https://cdn.suvaco.jp/rooms/8280/B1gyk9mv92.jpg,B1gyk9mv92.jpg
200001,ダイニングルーム,リビングダイニング,,,https://cdn.suvaco.jp/rooms/8278/PVE8hZ2TvG.jpg,PVE8hZ2TvG.jpg
200001,ベッドルーム,ベッドルーム,,,https://cdn.suvaco.jp/rooms/8276/oOLlfUmjEY.jpg,oOLlfUmjEY.jpg
200001,ベッドルーム,ベッドルーム,,,https://cdn.suvaco.jp/rooms/8274/wzXiSOb0Fr.jpg,wzXiSOb0Fr.jpg
200001,ベッドルーム,ベッドルーム,,,https://cdn.suvaco.jp/rooms/8272/hFillTCvEH.jpg,hFillTCvEH.jpg
200001,ベッドルーム,ベッドルーム,,,https://cdn.suvaco.jp/rooms/8270/8kWr813JBw.jpg,8kWr813JBw.jpg
200001,ウォッシュルーム,バス/トイレ,,,https://cdn.suvaco.jp/rooms/8265/UfMjQS7Rfo.jpg,UfMjQS7Rfo.jpg
200001,ウォッシュルーム,バス/トイレ,,,https://cdn.suvaco.jp/rooms/8263/4M3FBhaL40.jpg,4M3FBhaL40.jpg
200001,ウォッシュルーム,バス/トイレ,,,https://cdn.suvaco.jp/rooms/8261/4yiO4CAAsy.jpg,4yiO4CAAsy.jpg
200002,エントランス,その他,,,https://cdn.suvaco.jp/rooms/8140/RoFGigzuJY.jpg,RoFGigzuJY.jpg
200002,リビング＆ベッドルーム,リビングダイニング,,,https://cdn.suvaco.jp/rooms/8138/BDAgIlv5n8.jpg,BDAgIlv5n8.jpg
200002,リビング＆ベッドルーム,リビングダイニング,,,https://cdn.suvaco.jp/rooms/8132/EZMt09qxxc.jpg,EZMt09qxxc.jpg
200002,リビング＆ベッドルーム,リビングダイニング,,,https://cdn.suvaco.jp/rooms/8132/EZMt09qxxc.jpg,EZMt09qxxc.jpg
200002,リビング＆ベッドルーム,リビングダイニング,,,https://cdn.suvaco.jp/rooms/8130/1xPUASbspO.jpg,1xPUASbspO.jpg
200002,ダイニングルーム,リビングダイニング,,,https://cdn.suvaco.jp/rooms/8128/6oE4Kfn1DL.jpg,6oE4Kfn1DL.jpg
200002,ダイニングルーム,リビングダイニング,,,https://cdn.suvaco.jp/rooms/8122/zYO1mXxoL3.jpg,zYO1mXxoL3.jpg
200002,ダイニングルーム,リビングダイニング,,,https://cdn.suvaco.jp/rooms/8120/U3T23gSwCc.jpg,U3T23gSwCc.jpg
200002,居室,その他,,,https://cdn.suvaco.jp/rooms/8112/mCrn8v1OwI.jpg,mCrn8v1OwI.jpg
200002,廊下,その他,,,https://cdn.suvaco.jp/rooms/8104/in1v4EF0GO.jpg,in1v4EF0GO.jpg
200003,居室,その他,,,https://cdn.suvaco.jp/rooms/8092/yTT5bOLOJy.jpg,yTT5bOLOJy.jpg
200003,居室,その他,,,https://cdn.suvaco.jp/rooms/8090/N1cGDaV285.jpg,N1cGDaV285.jpg
200003,居室,その他,,,https://cdn.suvaco.jp/rooms/8086/SMi47vN71O.jpg,SMi47vN71O.jpg
200003,ベッドルーム,ベッドルーム,,,https://cdn.suvaco.jp/rooms/8084/KOwhUGDVMl.jpg,KOwhUGDVMl.jpg
200003,ベッドルーム,その他,,,https://cdn.suvaco.jp/rooms/8082/0nSCXfoY9w.jpg,0nSCXfoY9w.jpg
200003,廊下,その他,,,https://cdn.suvaco.jp/rooms/8080/0WbkdIZv1F.jpg,0WbkdIZv1F.jpg
200003,廊下,その他,,,https://cdn.suvaco.jp/rooms/8078/F0x6al05IX.jpg,F0x6al05IX.jpg
200003,ウォッシュルーム,バス/トイレ,,,https://cdn.suvaco.jp/rooms/8074/eekgwEhiGv.jpg,eekgwEhiGv.jpg
200004,リビング＆ダイニングルーム,リビングダイニング,,,https://cdn.suvaco.jp/rooms/8068/TLq9OUVnWU.jpg,TLq9OUVnWU.jpg
200004,リビング＆ダイニングルーム,リビングダイニング,,,https://cdn.suvaco.jp/rooms/8066/w6d9arxkKL.jpg,w6d9arxkKL.jpg
200004,リビング＆ダイニングルーム,リビングダイニング,,,https://cdn.suvaco.jp/rooms/8064/hp2ik1M1d3.jpg,hp2ik1M1d3.jpg
200004,リビング＆ダイニングルーム,リビングダイニング,,,https://cdn.suvaco.jp/rooms/8062/0Fg3tMz2ZQ.jpg,0Fg3tMz2ZQ.jpg
200004,リビング＆ダイニングルーム,リビングダイニング,,,https://cdn.suvaco.jp/rooms/8060/T9C3enajey.jpg,T9C3enajey.jpg
200004,キッチン,キッチン,,,https://cdn.suvaco.jp/rooms/8058/qb0UYtGbhv.jpg,qb0UYtGbhv.jpg
200004,ベッドルーム,ベッドルーム,,,https://cdn.suvaco.jp/rooms/8054/rI2Ovwychf.jpg,rI2Ovwychf.jpg
200004,廊下,その他,,,https://cdn.suvaco.jp/rooms/8050/R794K64QnG.jpg,R794K64QnG.jpg
200004,廊下,その他,,,https://cdn.suvaco.jp/rooms/8048/ULtMtMcNOI.jpg,ULtMtMcNOI.jpg
200005,エントランス,その他,,,https://cdn.suvaco.jp/rooms/8041/irdDW05hBA.jpg,irdDW05hBA.jpg
200005,リビングルーム,リビングダイニング,,,https://cdn.suvaco.jp/rooms/8039/4gSHipk2v4.jpg,4gSHipk2v4.jpg
200005,書斎,書斎,,,https://cdn.suvaco.jp/rooms/8024/hqnBq9xDS9.jpg,hqnBq9xDS9.jpg
210001,外観,外観,モダン,春になると、傾斜した庭に桜が咲きます。,https://cdn.suvaco.jp/rooms/66906/9baf81f229.jpg,9baf81f229.jpg
210001,外観,外観,モダン,山の中腹に浮かぶ箱...。,https://cdn.suvaco.jp/rooms/21640/3sfbCWK5RM.jpg,3sfbCWK5RM.jpg
210001,外観,外観,モダン,敷地全体が、急勾配で傾斜している中に、,https://cdn.suvaco.jp/rooms/21638/YwTrOrK599.jpg,YwTrOrK599.jpg
,,,,上下に積まれた、２つの箱を浮かべました...。,,
210001,外観,外観,モダン,平らな部分がどこにもない、,https://cdn.suvaco.jp/rooms/21636/Zn01xtvXet.jpg,Zn01xtvXet.jpg
,,,,急勾配の傾斜地...。,,
,,,,,,
,,,,そこで、,,
,,,,斜面上に、,,
,,,,コンクリートの箱を浮かべることで、,,
,,,,その上に、,,
,,,,平らな空間を確保しようと考えました...。,,
210001,外観,外観,モダン,斜面の途中に、,https://cdn.suvaco.jp/rooms/21634/i57aHytV1z.jpg,i57aHytV1z.jpg
,,,,浮かぶように建っているため、,,
,,,,眼前には、,,
,,,,遮るもののない風景が広がっています...。,,
210001,外観,外観,モダン,斜面上に、箱を浮かべることで、,https://cdn.suvaco.jp/rooms/21632/hqsixjhIpX.jpg,hqsixjhIpX.jpg
,,,,平らな部分が全くない、,,
,,,,急勾配の、傾斜地の中に、,,
,,,,唯一の、平らな庭となる、テラスを、,,
,,,,つくり出しています...。,,
210001,外観,外観,モダン,コンクリートの箱の上には、,https://cdn.suvaco.jp/rooms/21630/lq1asupLX1.jpg,lq1asupLX1.jpg
,,,,鈍く光る、アルミの箱が載っています...。,,
,,,,,,
,,,,中へは、,,
,,,,このアルミの箱から入ります...。,,
,,,,,,
,,,,,,
,,,,この家の顔にあたる、入口付近は、,,
,,,,窓一つない、,,
,,,,少し閉じた表情をしています...。,,
,,,,,,
,,,,それは、,,
,,,,防犯のためや、プライバシーを守るため、,,
,,,,等々の理由もありますが、,,
,,,,それだけではなく、,,
,,,,中へ入った時に広がる、,,
,,,,室内からの眺望との対比を考えて、,,
,,,,わざと、入口付近では、,,
,,,,そっけない、閉じた表情をつくっています...。,,
210001,リビングダイニング+テラス,リビングダイニング,モダン,アルミの箱の中は、,https://cdn.suvaco.jp/rooms/21628/GaSCqjdt64.jpg,GaSCqjdt64.jpg
,,,,二方向の壁が、取り払われて、,,
,,,,前面に広がる景色に向かって、,,
,,,,大きく開かれています...。,,
,,,,,,
,,,,天井も、床も、,,
,,,,真っ白にしたことで、,,
,,,,箱の中には、,,
,,,,風景だけが、飛び込んできます...。,,
,,,,,,
,,,,光沢のある、白い床には、,,
,,,,樹々の緑が、映り込みます...。,,
210001,リビングダイニング+テラス,リビングダイニング,モダン,真っ白な、,https://cdn.suvaco.jp/rooms/21626/sq07QYa5Gz.jpg,sq07QYa5Gz.jpg
,,,,床も、壁も、天井も、,,
,,,,ガラスを突き抜けて、,,
,,,,そのまま、屋外のテラスへと、,,
,,,,連続しています...。,,
210001,リビングダイニング+テラス,アウトドア,モダン,山の中腹に浮かんだ、平らな面の上に、,https://cdn.suvaco.jp/rooms/21624/kWP1teisCw.jpg,kWP1teisCw.jpg
,,,,もう一枚の平らな面が浮かび、,,
,,,,そこが、室内になります...。,,
,,,,,,
,,,,緑の中に、浮かんでいるような、,,
,,,,リビング・ダイニング・テラス...。,,
210001,リビングダイニング+テラス,アウトドア,モダン,屋内と屋外とは、,https://cdn.suvaco.jp/rooms/21622/tiVgrB2NRS.jpg,tiVgrB2NRS.jpg
,,,,屋根が架かっているかどうかの違いでしかなく、,,
,,,,同じように、,,
,,,,前面に広がる、山の景色に向かって、,,
,,,,大きく開かれています...。,,
,,,,,,
,,,,家の中にいても、外にいても、,,
,,,,空飛ぶ絨毯で、,,
,,,,緑の上に浮かんでいるみたい...。,,
210001,リビングダイニング,アウトドア,モダン,周囲が暗くなると、,https://cdn.suvaco.jp/rooms/21620/OuEpY2eHpA.jpg,OuEpY2eHpA.jpg
,,,,昼間は隠れていた灯りが、,,
,,,,天井に、浮かび上がります...。,,
,,,,,,
,,,,照明器具は、すべて、,,
,,,,天井に掘り込むように、設置されていて、,,
,,,,明るい間は、その存在が気になりませんが、,,
,,,,夜になると、,,
,,,,光源の見えない、光のかたまりとして、,,
,,,,天井に浮かび上がります...。,,
,,,,,,
,,,,ガラスの際には、,,
,,,,カーテンボックスの中に設置された照明が、,,
,,,,光の帯をつくります...。,,
210001,リビングダイニング+テラス,アウトドア,モダン,室内の灯りが、テラスを明るく照らし、,https://cdn.suvaco.jp/rooms/21618/5XHxohZod0.jpg,5XHxohZod0.jpg
,,,,その先には、,,
,,,,山の麓の家々の灯りが、,,
,,,,夜景となって、瞬いています...。,,
210001,リビングダイニング,リビングダイニング,モダン,大きなワンルームの一角が、,https://cdn.suvaco.jp/rooms/21616/SlM8FLmfPw.jpg,SlM8FLmfPw.jpg
,,,,キッチンになっています...。,,
,,,,,,
,,,,リビング・ダイニングと一体になっているため、,,
,,,,キッチン廻りの様々なものは、,,
,,,,その時々で、,,
,,,,出したり、隠したり、,,
,,,,選択することが出来るようになっています...。,,
,,,,,,
,,,,黒く塗られた引き戸の奥には、,,
,,,,大きな収納スペースが確保してあり、,,
,,,,冷蔵庫も、その中に収められています...。,,
,,,,,,
,,,,また、,,
,,,,換気扇のレンジフードも、,,
,,,,吊戸棚の中に隠れていて、,,
,,,,使う時だけ、姿を現します...。,,
,,,,,,
,,,,天井に開いている穴には、,,
,,,,照明や天窓が、隠れています...。,,
,,,,,,
,,,,何もない、広々とした場所で、,,
,,,,必要なものを、必要に応じて、,,
,,,,取り出せるようになっています...。,,
210001,リビングダイニング,リビングダイニング,モダン,傾斜地に浮かぶように建っているため、,https://cdn.suvaco.jp/rooms/21614/hEBtoPJmlL.jpg,hEBtoPJmlL.jpg
,,,,普通の家とは逆になっていて、,,
,,,,2階にあたるアルミの箱の方に、,,
,,,,玄関があります...。,,
,,,,,,
,,,,そして、,,
,,,,ガラスの引き戸を開けると、階段があり、,,
,,,,そこから、,,
,,,,まるで地下に降りていくようにして、,,
,,,,1階にあたるコンクリートの箱の中へと、,,
,,,,入っていきます...。,,
210001,階段,その他,モダン,階段の上部には、天窓が付いていて、,https://cdn.suvaco.jp/rooms/21612/7asrzrZW1q.jpg,7asrzrZW1q.jpg
,,,,下の方まで、光が降ってきます...。,,
210001,ベッドルーム,ベッドルーム,ナチュラル,コンクリートの箱の上に載っている、,https://cdn.suvaco.jp/rooms/21610/Z1gkZdz39P.jpg,Z1gkZdz39P.jpg
,,,,アルミの箱は、,,
,,,,木造であるにもかかわらず、,,
,,,,その中は、真っ白で、,,
,,,,無機質な感じの空間になっていましたが、,,
,,,,コンクリートの箱の方は、,,
,,,,コンクリート打放しの、,,
,,,,硬い外観の印象に反して、,,
,,,,中に入ると、,,
,,,,木を多用した、,,
,,,,柔らかい雰囲気の空間になっています...。,,
,,,,,,
,,,,屋内と屋外の雰囲気を、,,
,,,,あえて、逆にしました...。,,
,,,,,,
,,,,そのイメージのギャップを利用して、,,
,,,,それぞれの空間を、,,
,,,,より印象的なものにしようと考えました...。,,
210001,ベッドルーム,ベッドルーム,ナチュラル,コンクリートの箱の中の、,https://cdn.suvaco.jp/rooms/21608/DbcJdfYw2w.jpg,DbcJdfYw2w.jpg
,,,,寝室からの眺め...。,,
,,,,,,
,,,,風景を、,,
,,,,絵のように、切り取っています...。,,
,,,,,,
,,,,周囲が暗くなると、,,
,,,,天井のそこかしこに、,,
,,,,昼間は隠れていた照明にの光が、,,
,,,,浮かび上がります...。,,
210001,ベッドルーム,ベッドルーム,ナチュラル,寝室の照明は、,https://cdn.suvaco.jp/rooms/21606/0CjoZymzqk.jpg,0CjoZymzqk.jpg
,,,,カーテンボックスの中に隠れています...。,,
,,,,,,
,,,,光源が見えない上に、,,
,,,,カーテンの方を照らしているため、,,
,,,,ベッドで寝ながら、天井を見上げても、,,
,,,,眩しくありません...。,,
210001,外観,外観,モダン,斜面の途中に、浮かぶように、,https://cdn.suvaco.jp/rooms/21604/YKlYXe4Wg4.jpg,YKlYXe4Wg4.jpg
,,,,建築しました...。,,
,,,,,,
,,,,そのため、,,
,,,,景色を遮るものはなく、,,
,,,,また、,,
,,,,周囲からの視線を気にする必要もありません...。,,
210002,外観,外観,モダン,住宅密集地に建つ、二世帯住宅です。,https://cdn.suvaco.jp/rooms/20933/KLCd06Q6T7.jpg,KLCd06Q6T7.jpg
210002,外観,外観,モダン,住宅が密集した中で、,https://cdn.suvaco.jp/rooms/20931/r1KXeTKXxv.jpg,r1KXeTKXxv.jpg
,,,,良好な住環境を得るために、,,
,,,,どのようにして、,,
,,,,「余白」となる部分を確保するか、,,
